=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-25_0-7-18
====================================================================================
2:7:34 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy)
2:7:47 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CarRadiator)
2:7:56 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CanisterGasoline)
2:8:2 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CarRadiator)
2:8:12 | "Skullcruncher32" (steamid=76561198378002588) deleted object "CarRadiator" (pos=<2189.379883, 35.392204, 2535.060303>)
2:8:30 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (SparkPlug)
2:8:36 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (CarBattery)
2:8:41 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (HeadlightH7)
2:8:57 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:8 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:9:10 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (WaterBottle)
2:10:6 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
2:10:6 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
2:10:7 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
2:10:7 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapbuggy_Wheel)
2:10:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2223.640869, 35.369999, 2521.866699>)
2:10:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2254.748779, 35.370003, 2512.749756>)
2:10:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2282.106934, 35.366657, 2504.801758>)
2:10:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2379.637695, 31.559980, 2473.428955>)
2:11:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2365.373047, 31.559998, 2479.502930>)
2:11:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2353.895264, 31.568836, 2484.103027>)
2:11:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2343.684326, 31.796429, 2488.318848>)
2:11:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2337.896240, 32.119801, 2490.687500>)
2:13:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2521.183105, 31.738010, 2461.148438>)
2:13:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2536.387939, 31.739716, 2457.015137>)
2:13:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2541.859619, 31.560003, 2446.511719>)
2:13:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2542.254639, 31.559999, 2434.512451>)
2:13:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2542.155273, 31.559999, 2422.509277>)
2:13:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2565.063721, 31.560001, 2414.247559>)
2:13:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2575.588867, 31.560001, 2411.940674>)
2:13:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2587.027344, 31.559992, 2406.098145>)
2:13:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2597.804199, 31.559992, 2400.450928>)
2:13:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2610.617676, 31.559998, 2398.250000>)
2:13:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2613.049072, 31.559999, 2397.963379>)
2:13:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2623.632324, 31.807535, 2396.477051>)
2:13:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2634.172607, 31.925962, 2393.753906>)
2:13:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2646.064941, 31.559996, 2390.093994>)
2:13:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2598.862305, 31.559996, 2400.064697>)
2:14:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2606.369141, 31.559999, 2397.570313>)
2:14:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2615.009521, 31.559996, 2395.771240>)
2:14:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2618.114746, 31.560001, 2395.123535>)
2:14:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2626.877441, 31.559998, 2393.670166>)
2:14:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2627.068848, 31.559999, 2393.724365>)
2:14:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2635.252930, 31.560001, 2392.432617>)
2:14:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2635.883057, 31.559998, 2392.329834>)
2:14:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2643.105713, 31.559996, 2390.623047>)
2:14:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2651.913574, 31.559996, 2388.009033>)
2:14:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2661.870850, 31.559999, 2384.671631>)
2:14:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2687.153809, 31.560005, 2376.368652>)
2:14:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2688.933594, 31.560001, 2375.784180>)
2:14:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2689.287842, 31.559996, 2375.784424>)
2:14:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2743.080322, 31.560001, 2359.123047>)
2:14:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2797.736328, 31.560001, 2342.194580>)
2:14:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2771.217773, 31.560005, 2348.359375>)
2:14:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2772.741943, 31.559998, 2348.740723>)
2:14:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2760.365479, 31.560001, 2353.296875>)
2:14:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2775.112793, 32.453671, 2347.599854>)
2:14:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2803.955078, 31.559998, 2337.306885>)
2:14:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2822.208252, 31.560003, 2331.191162>)
2:14:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2840.720459, 31.560005, 2325.099854>)
2:14:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2840.718018, 31.559998, 2325.098145>)
2:14:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2859.528076, 31.559999, 2318.983643>)
2:14:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2859.617920, 31.559999, 2319.274170>)
2:14:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2878.742188, 31.559998, 2313.294922>)
2:14:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2898.238037, 31.560003, 2307.488037>)
2:14:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2917.445068, 31.559998, 2301.766357>)
2:14:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2917.436523, 31.559998, 2301.732422>)
2:14:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2936.873535, 31.560003, 2295.702637>)
2:14:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2956.022949, 31.559998, 2289.748291>)
2:14:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2975.461670, 31.559998, 2283.704102>)
2:14:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2994.783936, 31.559999, 2277.396484>)
2:14:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3013.822754, 31.559998, 2271.181641>)
2:14:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3029.514893, 31.876228, 2266.058105>)
2:14:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3043.118652, 31.559998, 2269.389648>)
2:14:42 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8217.280273, -20.000000, 1499.199951>)
2:14:42 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8217.28,0,1499.2)
2:14:44 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8226.209961, -20.000000, 1493.329956>)
2:14:44 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8226.21,0,1493.33)
2:14:45 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8226.209961, -20.000000, 1473.479980>)
2:14:45 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8226.21,0,1473.48)
2:14:46 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8304.610352, -20.000000, 1503.250000>)
2:14:46 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8304.61,0,1503.25)
2:14:47 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8237.129883, -20.000000, 1535.010010>)
2:14:47 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8237.13,0,1535.01)
2:14:48 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8222.250000, -20.000000, 1556.839966>)
2:14:48 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8222.25,0,1556.84)
2:14:48 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8207.360352, -20.000000, 1567.760010>)
2:14:48 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8207.36,0,1567.76)
2:14:49 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8142.859863, -20.000000, 1489.359985>)
2:14:49 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8142.86,0,1489.36)
2:14:50 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8101.180176, -20.000000, 1465.540039>)
2:14:50 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8101.18,0,1465.54)
2:14:51 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<8167.669922, -20.000000, 1477.449951>)
2:14:51 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=8167.67,0,1477.45)
2:14:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.347656, -16.255260, 1478.230469>)
2:14:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.429688, -14.412180, 1478.334473>)
2:14:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.468750, -13.093446, 1478.368652>)
2:14:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.479980, -12.303989, 1478.394043>)
2:14:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.497559, -11.268336, 1478.439209>)
2:14:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.517090, -9.547354, 1478.541016>)
2:14:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.535156, -8.517296, 1478.598511>)
2:14:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.566895, -6.809959, 1478.698486>)
2:14:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.579590, -5.682254, 1478.806030>)
2:14:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.609375, -5.774515, 1478.916992>)
2:14:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.640625, -5.678399, 1479.010498>)
2:14:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.661621, -5.662867, 1479.071167>)
2:14:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.673828, -5.671848, 1479.071167>)
2:14:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.711914, -5.649882, 1479.122681>)
2:14:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8168.770508, -5.661883, 1479.156494>)
2:14:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8169.967285, -5.866261, 1478.902954>)
2:14:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8170.235352, -4.339003, 1479.933838>)
2:15:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8170.470703, -1.426045, 1480.091553>)
2:15:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8170.516602, 0.759433, 1480.193604>)
2:15:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8217.033203, 75.159752, 1562.277954>)
2:15:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8216.365234, 73.591187, 1564.847290>)
2:15:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8216.136719, 57.456539, 1552.146484>)
2:16:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8230.178711, 16.390825, 1494.882080>)
2:16:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8261.125000, 16.388071, 1506.593628>)
2:16:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8276.830078, 16.383528, 1508.651611>)
2:16:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8291.718750, 16.284935, 1510.567993>)
2:16:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8297.243164, 16.278540, 1507.344482>)
2:16:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8300.692383, 16.280094, 1503.185669>)
2:16:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8303.924805, 16.285585, 1499.158813>)
2:16:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8305.985352, 16.289988, 1495.106689>)
2:16:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8307.623047, 16.399984, 1489.744507>)
2:16:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8307.984375, 16.396158, 1484.275757>)
2:16:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8307.864258, 16.392128, 1478.650879>)
2:16:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8332.771484, 16.404999, 1477.484619>)
2:16:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8321.511719, 16.404997, 1479.025757>)
2:16:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8316.044922, 16.404997, 1479.784912>)
2:16:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8311.750977, 16.392988, 1479.852173>)
2:16:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8310.007813, 16.396593, 1484.880981>)
2:16:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8310.110352, 16.399717, 1489.292358>)
2:16:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8306.089844, 16.290573, 1494.303345>)
2:16:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8302.352539, 16.284311, 1498.820313>)
2:16:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8297.476563, 16.278992, 1500.023193>)
2:16:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8288.186523, 16.285109, 1508.466553>)
2:16:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8281.577148, 16.380581, 1508.394775>)
2:16:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8280.917969, 16.380911, 1508.387207>)
2:16:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8274.444336, 16.384176, 1508.315308>)
2:16:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8270.413086, 16.385548, 1507.901855>)
2:16:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8266.505859, 16.386841, 1507.480225>)
2:16:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8258.953125, 16.387915, 1505.871582>)
2:16:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8253.179688, 16.388618, 1504.575195>)
2:16:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8247.310547, 16.387514, 1503.066528>)
2:16:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8240.514648, 16.369568, 1500.104736>)
2:16:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8237.875000, 16.376905, 1495.131958>)
2:20:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8224.983398, 88.174004, 1566.415283>)
2:20:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8243.283203, 57.453228, 1537.451294>)
2:21:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8263.740234, 23.398928, 1449.262939>)
2:21:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<8312.886719, 24.093515, 1562.691162>)
2:22:16 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<6548.600098, 3.415868, 9445.500000>)
2:22:16 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=6548.6,0,9445.5)
2:22:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6570.445313, 4.665672, 9465.590820>)
2:22:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6581.074219, 4.991231, 9472.338867>)
2:22:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6592.095215, 5.221714, 9479.409180>)
2:22:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6600.562012, 4.848311, 9478.605469>)
2:22:32 | [WeatherManager] Send Data Count is 1
2:22:41 | [TimeManager] Applying preset 8/10/2025 10:58
2:22:41 | [Weather Manager] ApplyWeatherSetting to: clear
2:24:51 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<12451.200195, 2.625895, 4942.029785>)
2:24:51 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=12451.2,0,4942.03)
2:24:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12490.433594, 2.625894, 4949.729980>)
2:24:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12500.812500, 2.625885, 4945.673828>)
2:24:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12504.322266, 2.625901, 4940.288574>)
2:24:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12507.334961, 2.625892, 4934.423828>)
2:24:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12513.282227, 2.625895, 4931.019531>)
2:25:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12520.421875, 2.624909, 4928.440918>)
2:25:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12528.631836, 2.601001, 4927.035156>)
2:25:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12533.231445, 3.144284, 4926.485840>)
2:25:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12533.534180, 4.726085, 4926.513184>)
2:25:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12533.799805, 5.208713, 4926.528320>)
2:25:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12662.217773, 1.799909, 5098.247559>)
2:25:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12682.373047, 2.623775, 5113.893066>)
2:25:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12699.196289, 2.625898, 5129.000000>)
2:25:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12709.482422, 2.625891, 5139.575684>)
2:25:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12718.523438, 2.625894, 5149.652344>)
2:25:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12726.232422, 2.625904, 5159.328125>)
2:25:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12733.962891, 2.625889, 5169.277832>)
2:25:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12757.039063, 2.625892, 5163.861816>)
2:25:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12773.513672, 2.625894, 5151.793945>)
2:26:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12754.375977, 2.625890, 5172.519043>)
2:26:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12710.311523, 2.625895, 5205.757324>)
2:26:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12666.225586, 2.625893, 5239.009766>)
2:26:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12644.318359, 2.625897, 5256.105957>)
2:26:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12621.269531, 2.625895, 5272.904785>)
2:26:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12621.010742, 2.625895, 5272.561035>)
2:26:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12599.668945, 2.625896, 5284.808594>)
2:26:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12578.743164, 2.625891, 5297.029785>)
2:26:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12559.916992, 2.625892, 5307.138184>)
2:26:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12561.166992, 2.625895, 5304.250000>)
2:26:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12559.922852, 2.625894, 5304.120117>)
2:26:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12541.960938, 2.625894, 5312.025391>)
2:26:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12541.442383, 2.625895, 5312.807129>)
2:26:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12524.324219, 2.625894, 5326.777344>)
2:26:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12508.994141, 2.625896, 5342.501953>)
2:26:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12493.666016, 2.625896, 5358.228027>)
2:26:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12476.688477, 2.625896, 5370.582520>)
2:26:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12459.856445, 2.625889, 5382.603516>)
2:26:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12439.113281, 2.625894, 5396.546387>)
2:26:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12415.793945, 2.625891, 5410.619629>)
2:26:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12395.915039, 2.625896, 5421.423828>)
2:26:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12379.938477, 2.683196, 5428.915527>)
2:26:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12364.125000, 2.625910, 5437.403320>)
2:26:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12349.676758, 2.625895, 5445.431641>)
2:26:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12335.234375, 2.625892, 5453.457031>)
2:26:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12321.075195, 2.625893, 5461.235840>)
2:26:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12306.985352, 2.625894, 5469.149902>)
2:26:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12300.016602, 2.886465, 5477.752441>)
2:26:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12295.842773, 2.625883, 5485.836914>)
2:26:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12291.063477, 2.625707, 5491.960938>)
2:26:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12283.320313, 2.615468, 5501.371582>)
2:26:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12271.105469, 2.612237, 5509.350586>)
2:26:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12256.006836, 2.573830, 5521.554199>)
2:26:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12255.283203, 2.576093, 5521.750977>)
2:26:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12238.794922, 2.565913, 5534.235352>)
2:26:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12221.514648, 2.567775, 5547.085449>)
2:26:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12201.608398, 2.579134, 5562.105957>)
2:26:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12156.963867, 0.738391, 5595.019043>)
2:26:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12145.157227, 1.822720, 5589.895508>)
2:26:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12119.115234, 2.001309, 5578.216797>)
2:26:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12117.216797, 3.435592, 5576.998535>)
2:26:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12091.774414, 2.544807, 5566.182129>)
2:26:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12081.304688, 2.539058, 5565.482422>)
2:26:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12065.808594, 2.482897, 5567.510254>)
